platform,year,depthmin,depthmax,Item,AvgMax,hardperc,hardmm,softperc,softmm,Remarks
L10-D,2009,-15.5,-27.4,Row A,A,0.0,0.0,90.0,100.0,
L10-D,2009,-15.5,-27.4,Row B,A,0.0,0.0,100.0,100.0,
L10-D,2009,-4.8,-4.8,Level 1,A,0.0,0.0,80.0,40.0,
L10-D,2009,-4.8,-4.8,Conductor Field,A,90.0,50.0,0.0,0.0,
L10-D,2009,-15.5,-15.5,Level 2,A,0.0,0.0,95.0,100.0,
L10-D,2009,-15.5,-15.5,Conductor Field,A,0.0,0.0,100.0,120.0,
L10-D,2009,-27.4,-27.4,Level 3,A,0.0,0.0,10.0,100.0,
L10-D,2009,-27.4,-27.4,Conductor Field,A,,,,,
L10-D,2005,3.0,-12.0,Rows and Elevations,A,11.0,16.0,67.0,29.0,
L10-D,2005,3.0,-12.0,Risers,A,22.0,25.0,77.0,35.0,
L10-D,2005,3.0,-12.0,Caissons,A,19.0,24.0,66.0,24.0,
L10-D,2005,3.0,-12.0,Conductors,A,12.0,21.0,57.0,24.0,
L10-D,2005,-12.0,-27.4,Rows and Elevations,A,0.0,0.0,87.0,54.0,
L10-D,2005,-12.0,-27.4,Risers,A,0.0,0.0,100.0,45.0,
L10-D,2005,-12.0,-27.4,Caissons,A,0.0,0.0,48.0,23.0,
L10-D,2005,-12.0,-27.4,Conductors,A,8.0,14.0,79.0,72.0,
L10-D,2005,3.0,-12.0,Rows and Elevations,M,60.0,40.0,90.0,60.0,
L10-D,2005,3.0,-12.0,Risers,M,40.0,40.0,100.0,40.0,
L10-D,2005,3.0,-12.0,Caissons,M,40.0,40.0,80.0,30.0,
L10-D,2005,3.0,-12.0,Conductors,M,40.0,50.0,80.0,70.0,
L10-D,2005,-12.0,-27.4,Rows and Elevations,M,0.0,0.0,100.0,120.0,
L10-D,2005,-12.0,-27.4,Risers,M,0.0,0.0,100.0,50.0,
L10-D,2005,-12.0,-27.4,Caissons,M,0.0,0.0,80.0,30.0,
L10-D,2005,-12.0,-27.4,Conductors,M,40.0,50.0,100.0,120.0,
L10-D,2005,3.0,0.0,Row 1,A,10.0,40.0,80.0,20.0,
L10-D,2005,3.0,0.0,Row 2,A,0.0,0.0,80.0,20.0,
L10-D,2005,3.0,0.0,Row A,A,0.0,0.0,70.0,30.0,
L10-D,2005,3.0,0.0,Row B,A,60.0,40.0,0.0,0.0,
L10-D,2005,0.0,-4.8,Row 1,A,5.0,40.0,80.0,60.0,
L10-D,2005,0.0,-4.8,Row 2,A,5.0,30.0,90.0,20.0,
L10-D,2005,0.0,-4.8,Row A,A,0.0,0.0,80.0,20.0,
L10-D,2005,0.0,-4.8,Row B,A,50.0,40.0,0.0,0.0,
L10-D,2005,-4.8,-15.5,Row 1,A,0.0,0.0,80.0,30.0,
L10-D,2005,-4.8,-15.5,Row 2,A,0.0,0.0,80.0,50.0,
L10-D,2005,-4.8,-15.5,Row A,A,0.0,0.0,80.0,30.0,
L10-D,2005,-4.8,-15.5,Row B,A,0.0,0.0,80.0,60.0,
L10-D,2005,-15.5,-27.4,Row 1,A,0.0,0.0,100.0,90.0,
L10-D,2005,-15.5,-27.4,Row 2,A,0.0,0.0,100.0,120.0,
L10-D,2005,-15.5,-27.4,Row A,A,0.0,0.0,100.0,100.0,
L10-D,2005,-15.5,-27.4,Row B,A,0.0,0.0,100.0,120.0,
L10-D,2005,-4.8,-4.8,Level 1,A,0.0,0.0,80.0,30.0,
L10-D,2005,-4.8,-4.8,Conductor Field,A,30.0,40.0,40.0,30.0,
L10-D,2005,-15.5,-15.5,Level 2,A,0.0,0.0,70.0,50.0,
L10-D,2005,-15.5,-15.5,Conductor Field,A,0.0,0.0,70.0,50.0,
L10-D,2005,-27.4,-27.4,Level 3,A,,,,,
L10-D,2005,-27.4,-27.4,Conductor Field,A,,,,,
L10-D,2002,3.0,-12.0,Rows and Elevations,A,49.0,54.0,21.0,74.0,Marine Growth Removal
L10-D,2002,3.0,-12.0,Risers,A,63.0,50.0,17.0,50.0,Marine Growth Removal
L10-D,2002,3.0,-12.0,Caissons,A,48.0,52.0,9.0,30.0,Marine Growth Removal
L10-D,2002,3.0,-12.0,Conductors,A,66.0,69.0,12.0,100.0,Marine Growth Removal
L10-D,2002,-12.0,-27.4,Rows and Elevations,A,0.0,0.0,100.0,122.0,
L10-D,2002,-12.0,-27.4,Risers,A,0.0,0.0,100.0,150.0,
L10-D,2002,-12.0,-27.4,Caissons,A,0.0,0.0,80.0,40.0,
L10-D,2002,-12.0,-27.4,Conductors,A,0.0,0.0,100.0,98.0,
L10-D,2002,3.0,-12.0,Rows and Elevations,M,100.0,80.0,90.0,100.0,Marine Growth Removal
L10-D,2002,3.0,-12.0,Risers,M,100.0,50.0,50.0,50.0,Marine Growth Removal
L10-D,2002,3.0,-12.0,Caissons,M,100.0,70.0,50.0,30.0,Marine Growth Removal
L10-D,2002,3.0,-12.0,Conductors,M,100.0,90.0,80.0,150.0,Marine Growth Removal
L10-D,2002,-12.0,-27.4,Rows and Elevations,M,0.0,0.0,100.0,150.0,
L10-D,2002,-12.0,-27.4,Risers,M,0.0,0.0,100.0,150.0,
L10-D,2002,-12.0,-27.4,Caissons,M,0.0,0.0,80.0,40.0,
L10-D,2002,-12.0,-27.4,Conductors,M,0.0,0.0,100.0,120.0,
L10-D,2002,3.0,0.0,Row 1,A,,,,,
L10-D,2002,3.0,0.0,Row 2,A,,,,,
L10-D,2002,3.0,0.0,Row A,A,,,,,
L10-D,2002,3.0,0.0,Row B,A,,,,,
L10-D,2002,0.0,-4.8,Row 1,A,,,,,
L10-D,2002,0.0,-4.8,Row 2,A,,,,,
L10-D,2002,0.0,-4.8,Row A,A,,,,,
L10-D,2002,0.0,-4.8,Row B,A,,,,,
L10-D,2002,-4.8,-15.5,Row 1,A,,,,,
L10-D,2002,-4.8,-15.5,Row 2,A,,,,,
L10-D,2002,-4.8,-15.5,Row A,A,,,,,
L10-D,2002,-4.8,-15.5,Row B,A,,,,,
L10-D,2002,-15.5,-27.4,Row 1,A,,,,,
L10-D,2002,-15.5,-27.4,Row 2,A,,,,,
L10-D,2002,-15.5,-27.4,Row A,A,,,,,
L10-D,2002,-15.5,-27.4,Row B,A,,,,,
L10-D,2002,-4.8,-4.8,Level 1,A,,,,,
L10-D,2002,-4.8,-4.8,Conductor Field,A,,,,,
L10-D,2002,-15.5,-15.5,Level 2,A,,,,,
L10-D,2002,-15.5,-15.5,Conductor Field,A,,,,,
L10-D,2002,-27.4,-27.4,Level 3,A,,,,,
L10-D,2002,-27.4,-27.4,Conductor Field,A,,,,,
L10-D,2001,3.0,-12.0,Rows and Elevations,A,44.0,31.0,34.0,35.0,
L10-D,2001,3.0,-12.0,Risers,A,63.0,40.0,5.0,20.0,
L10-D,2001,3.0,-12.0,Caissons,A,75.0,33.0,25.0,80.0,
L10-D,2001,3.0,-12.0,Conductors,A,37.0,32.0,42.0,44.0,
L10-D,2001,-12.0,-27.4,Rows and Elevations,A,0.0,0.0,96.0,65.0,
L10-D,2001,-12.0,-27.4,Risers,A,0.0,0.0,100.0,55.0,
L10-D,2001,-12.0,-27.4,Caissons,A,0.0,0.0,100.0,90.0,
L10-D,2001,-12.0,-27.4,Conductors,A,0.0,0.0,100.0,60.0,
L10-D,2001,3.0,-12.0,Rows and Elevations,M,100.0,40.0,90.0,50.0,
L10-D,2001,3.0,-12.0,Risers,M,80.0,40.0,20.0,20.0,
L10-D,2001,3.0,-12.0,Caissons,M,100.0,40.0,100.0,80.0,
L10-D,2001,3.0,-12.0,Conductors,M,100.0,40.0,100.0,60.0,
L10-D,2001,-12.0,-27.4,Rows and Elevations,M,0.0,0.0,100.0,70.0,
L10-D,2001,-12.0,-27.4,Risers,M,0.0,0.0,100.0,60.0,
L10-D,2001,-12.0,-27.4,Caissons,M,0.0,0.0,100.0,100.0,
L10-D,2001,-12.0,-27.4,Conductors,M,0.0,0.0,100.0,80.0,
L10-D,2001,3.0,0.0,Row 1,A,,,,,
L10-D,2001,3.0,0.0,Row 2,A,,,,,
L10-D,2001,3.0,0.0,Row A,A,,,,,
L10-D,2001,3.0,0.0,Row B,A,,,,,
L10-D,2001,0.0,-4.8,Row 1,A,,,,,
L10-D,2001,0.0,-4.8,Row 2,A,,,,,
L10-D,2001,0.0,-4.8,Row A,A,,,,,
L10-D,2001,0.0,-4.8,Row B,A,,,,,
L10-D,2001,-4.8,-15.5,Row 1,A,,,,,
L10-D,2001,-4.8,-15.5,Row 2,A,,,,,
L10-D,2001,-4.8,-15.5,Row A,A,,,,,
L10-D,2001,-4.8,-15.5,Row B,A,,,,,
L10-D,2001,-15.5,-27.4,Row 1,A,,,,,
L10-D,2001,-15.5,-27.4,Row 2,A,,,,,
L10-D,2001,-15.5,-27.4,Row A,A,,,,,
L10-D,2001,-15.5,-27.4,Row B,A,,,,,
L10-D,2001,-4.8,-4.8,Level 1,A,,,,,
L10-D,2001,-4.8,-4.8,Conductor Field,A,,,,,
L10-D,2001,-15.5,-15.5,Level 2,A,,,,,
L10-D,2001,-15.5,-15.5,Conductor Field,A,,,,,
L10-D,2001,-27.4,-27.4,Level 3,A,,,,,
L10-D,2001,-27.4,-27.4,Conductor Field,A,,,,,
L10-D,1999,3.0,-12.0,Rows and Elevations,A,40.0,55.0,15.0,35.0,
L10-D,1999,3.0,-12.0,Risers,A,40.0,55.0,7.0,35.0,
L10-D,1999,3.0,-12.0,Caissons,A,40.0,45.0,7.0,25.0,
L10-D,1999,3.0,-12.0,Conductors,A,65.0,70.0,7.0,15.0,
L10-D,1999,-12.0,-27.4,Rows and Elevations,A,6.0,25.0,65.0,70.0,
L10-D,1999,-12.0,-27.4,Risers,A,10.0,25.0,45.0,60.0,
L10-D,1999,-12.0,-27.4,Caissons,A,5.0,25.0,45.0,50.0,
L10-D,1999,-12.0,-27.4,Conductors,A,10.0,25.0,55.0,65.0,
L10-D,1999,3.0,-12.0,Rows and Elevations,M,80.0,80.0,80.0,70.0,
L10-D,1999,3.0,-12.0,Risers,M,80.0,70.0,10.0,50.0,
L10-D,1999,3.0,-12.0,Caissons,M,80.0,70.0,30.0,50.0,
L10-D,1999,3.0,-12.0,Conductors,M,95.0,80.0,40.0,50.0,
L10-D,1999,-12.0,-27.4,Rows and Elevations,M,20.0,50.0,100.0,100.0,
L10-D,1999,-12.0,-27.4,Risers,M,20.0,50.0,80.0,70.0,
L10-D,1999,-12.0,-27.4,Caissons,M,10.0,50.0,60.0,50.0,
L10-D,1999,-12.0,-27.4,Conductors,M,50.0,50.0,90.0,80.0,
L10-D,1999,3.0,0.0,Row 1,A,,,,,
L10-D,1999,3.0,0.0,Row 2,A,,,,,
L10-D,1999,3.0,0.0,Row A,A,,,,,
L10-D,1999,3.0,0.0,Row B,A,,,,,
L10-D,1999,0.0,-4.8,Row 1,A,,,,,
L10-D,1999,0.0,-4.8,Row 2,A,,,,,
L10-D,1999,0.0,-4.8,Row A,A,,,,,
L10-D,1999,0.0,-4.8,Row B,A,,,,,
L10-D,1999,-4.8,-15.5,Row 1,A,,,,,
L10-D,1999,-4.8,-15.5,Row 2,A,,,,,
L10-D,1999,-4.8,-15.5,Row A,A,,,,,
L10-D,1999,-4.8,-15.5,Row B,A,,,,,
L10-D,1999,-15.5,-27.4,Row 1,A,,,,,
L10-D,1999,-15.5,-27.4,Row 2,A,,,,,
L10-D,1999,-15.5,-27.4,Row A,A,,,,,
L10-D,1999,-15.5,-27.4,Row B,A,,,,,
L10-D,1999,-4.8,-4.8,Level 1,A,,,,,
L10-D,1999,-4.8,-4.8,Conductor Field,A,,,,,
L10-D,1999,-15.5,-15.5,Level 2,A,,,,,
