platform,year,depthmin,depthmax,Item,AvgMax,hardperc,hardmm,softperc,softmm,Remarks
L10-E,2011,3.0,-12.0,Risers,M,100.0,50.0,100.0,100.0,
L10-E,2011,3.0,-12.0,Caissons,M,100.0,60.0,80.0,30.0,
L10-E,2011,3.0,-12.0,Conductors,M,100.0,60.0,80.0,40.0,
L10-E,2011,-12.0,-27.4,Rows and Elevations,M,90.0,60.0,95.0,50.0,
L10-E,2011,-12.0,-27.4,Risers,M,50.0,50.0,100.0,100.0,
L10-E,2011,-12.0,-27.4,Caissons,M,,,,,
L10-E,2011,-12.0,-27.4,Conductors,M,65.0,60.0,100.0,50.0,
L10-E,2011,3.0,0.0,Row 1,A,0.0,0.0,20.0,20.0,
L10-E,2011,3.0,0.0,Row 2,A,60.0,30.0,20.0,20.0,
L10-E,2011,3.0,0.0,Row A,A,20.0,20.0,10.0,20.0,
L10-E,2011,3.0,0.0,Row B,A,10.0,20.0,0.0,0.0,
L10-E,2011,0.0,-4.8,Row 1,A,90.0,50.0,10.0,20.0,
L10-E,2011,0.0,-4.8,Row 2,A,100.0,50.0,0.0,0.0,
L10-E,2011,0.0,-4.8,Row A,A,100.0,40.0,0.0,0.0,
L10-E,2011,0.0,-4.8,Row B,A,80.0,50.0,10.0,30.0,
L10-E,2011,-4.8,-15.5,Row 1,A,60.0,50.0,40.0,40.0,
L10-E,2011,-4.8,-15.5,Row 2,A,60.0,50.0,30.0,40.0,
L10-E,2011,-4.8,-15.5,Row A,A,80.0,50.0,20.0,40.0,
L10-E,2011,-4.8,-15.5,Row B,A,90.0,50.0,10.0,40.0,
L10-E,2011,-15.5,-27.4,Row 1,A,0.0,0.0,90.0,40.0,
L10-E,2011,-15.5,-27.4,Row 2,A,20.0,40.0,80.0,50.0,
L10-E,2011,-15.5,-27.4,Row A,A,0.0,0.0,95.0,40.0,
L10-E,2011,-15.5,-27.4,Row B,A,40.0,50.0,60.0,40.0,
L10-E,2011,-4.8,-4.8,Level 1,A,10.0,20.0,0.0,0.0,
L10-E,2011,-4.8,-4.8,Conductor Field,A,80.0,50.0,10.0,30.0,
L10-E,2011,-15.5,-15.5,Level 2,A,40.0,60.0,60.0,50.0,
L10-E,2011,-15.5,-15.5,Conductor Field,A,90.0,60.0,10.0,50.0,
L10-E,2011,-27.4,-27.4,Level 3,A,,,,,
L10-E,2011,-27.4,-27.4,Conductor Field,A,,,,,
L10-E,2010,3.0,-12.0,Rows and Elevations,A,87.0,75.0,6.0,42.0,
L10-E,2010,3.0,-12.0,Risers,A,78.0,46.0,20.0,44.0,
L10-E,2010,3.0,-12.0,Caissons,A,100.0,80.0,0.0,0.0,
L10-E,2010,3.0,-12.0,Conductors,A,86.0,68.0,10.0,46.0,
L10-E,2010,-12.0,-27.4,Rows and Elevations,A,39.0,60.0,57.0,53.0,
L10-E,2010,-12.0,-27.4,Risers,A,17.0,60.0,77.0,43.0,
L10-E,2010,-12.0,-27.4,Caissons,A,,,,,
L10-E,2010,-12.0,-27.4,Conductors,A,35.0,69.0,63.0,50.0,
L10-E,2010,3.0,-12.0,Rows and Elevations,M,100.0,100.0,40.0,60.0,
L10-E,2010,3.0,-12.0,Risers,M,100.0,60.0,80.0,50.0,
L10-E,2010,3.0,-12.0,Caissons,M,100.0,80.0,0.0,0.0,
L10-E,2010,3.0,-12.0,Conductors,M,100.0,80.0,100.0,50.0,
L10-E,2010,-12.0,-27.4,Rows and Elevations,M,100.0,80.0,100.0,80.0,
L10-E,2010,-12.0,-27.4,Risers,M,50.0,40.0,100.0,50.0,
L10-E,2010,-12.0,-27.4,Caissons,M,,,,,
L10-E,2010,-12.0,-27.4,Conductors,M,100.0,80.0,100.0,60.0,
L10-E,2010,3.0,0.0,Row 1,A,100.0,100.0,0.0,0.0,
L10-E,2010,3.0,0.0,Row 2,A,100.0,80.0,0.0,0.0,
L10-E,2010,3.0,0.0,Row A,A,100.0,60.0,0.0,0.0,
L10-E,2010,3.0,0.0,Row B,A,90.0,60.0,0.0,0.0,
L10-E,2010,0.0,-4.8,Row 1,A,100.0,100.0,0.0,0.0,
L10-E,2010,0.0,-4.8,Row 2,A,80.0,60.0,0.0,0.0,
L10-E,2010,0.0,-4.8,Row A,A,80.0,100.0,0.0,0.0,
L10-E,2010,0.0,-4.8,Row B,A,90.0,70.0,0.0,0.0,
L10-E,2010,-4.8,-15.5,Row 1,A,100.0,80.0,0.0,0.0,
L10-E,2010,-4.8,-15.5,Row 2,A,60.0,40.0,40.0,40.0,
L10-E,2010,-4.8,-15.5,Row A,A,70.0,60.0,10.0,60.0,
L10-E,2010,-4.8,-15.5,Row B,A,60.0,40.0,40.0,40.0,
L10-E,2010,-15.5,-27.4,Row 1,A,10.0,50.0,80.0,60.0,
L10-E,2010,-15.5,-27.4,Row 2,A,0.0,0.0,100.0,50.0,
L10-E,2010,-15.5,-27.4,Row A,A,0.0,0.0,100.0,80.0,
L10-E,2010,-15.5,-27.4,Row B,A,0.0,0.0,90.0,50.0,
L10-E,2010,-4.8,-4.8,Level 1,A,90.0,90.0,0.0,0.0,
L10-E,2010,-4.8,-4.8,Conductor Field,A,100.0,90.0,0.0,0.0,
L10-E,2010,-15.5,-15.5,Level 2,A,30.0,40.0,70.0,50.0,
L10-E,2010,-15.5,-15.5,Conductor Field,A,100.0,70.0,0.0,0.0,
L10-E,2010,-27.4,-27.4,Level 3,A,0.0,0.0,100.0,40.0,
L10-E,2010,-27.4,-27.4,Conductor Field,A,,,,,
L10-E,2008,3.0,-12.0,Rows and Elevations,A,52.0,57.0,42.0,29.0,Marine Growth Removal
L10-E,2008,3.0,-12.0,Risers,A,91.0,65.0,3.0,40.0,Marine Growth Removal
L10-E,2008,3.0,-12.0,Caissons,A,60.0,53.0,32.0,20.0,Marine Growth Removal
L10-E,2008,3.0,-12.0,Conductors,A,61.0,61.0,31.0,22.0,Marine Growth Removal
L10-E,2008,-12.0,-27.4,Rows and Elevations,A,0.0,0.0,100.0,76.0,
L10-E,2008,-12.0,-27.4,Risers,A,16.0,70.0,96.0,57.0,
L10-E,2008,-12.0,-27.4,Caissons,A,,,,,
L10-E,2008,-12.0,-27.4,Conductors,A,0.0,0.0,100.0,75.0,
L10-E,2008,3.0,-12.0,Rows and Elevations,M,100.0,80.0,100.0,60.0,Marine Growth Removal
L10-E,2008,3.0,-12.0,Risers,M,100.0,100.0,20.0,40.0,Marine Growth Removal
L10-E,2008,3.0,-12.0,Caissons,M,60.0,53.0,32.0,20.0,Marine Growth Removal
L10-E,2008,3.0,-12.0,Conductors,M,100.0,80.0,100.0,60.0,Marine Growth Removal
L10-E,2008,-12.0,-27.4,Rows and Elevations,M,0.0,0.0,100.0,100.0,
L10-E,2008,-12.0,-27.4,Risers,M,80.0,70.0,100.0,100.0,
L10-E,2008,-12.0,-27.4,Caissons,M,,,,,
L10-E,2008,-12.0,-27.4,Conductors,M,0.0,0.0,100.0,120.0,
L10-E,2008,3.0,0.0,Row 1,A,0.0,0.0,100.0,20.0,Marine Growth Removal
L10-E,2008,3.0,0.0,Row 2,A,0.0,0.0,100.0,30.0,Marine Growth Removal
L10-E,2008,3.0,0.0,Row A,A,0.0,0.0,80.0,20.0,Marine Growth Removal
L10-E,2008,3.0,0.0,Row B,A,0.0,0.0,100.0,30.0,Marine Growth Removal
L10-E,2008,0.0,-4.8,Row 1,A,80.0,55.0,0.0,0.0,Marine Growth Removal
L10-E,2008,0.0,-4.8,Row 2,A,90.0,80.0,0.0,0.0,Marine Growth Removal
L10-E,2008,0.0,-4.8,Row A,A,100.0,60.0,0.0,0.0,Marine Growth Removal
L10-E,2008,0.0,-4.8,Row B,A,80.0,50.0,0.0,0.0,Marine Growth Removal
L10-E,2008,-4.8,-15.5,Row 1,A,50.0,60.0,50.0,50.0,Marine Growth Removal
L10-E,2008,-4.8,-15.5,Row 2,A,50.0,40.0,50.0,60.0,Marine Growth Removal
L10-E,2008,-4.8,-15.5,Row A,A,50.0,70.0,50.0,60.0,Marine Growth Removal
L10-E,2008,-4.8,-15.5,Row B,A,80.0,60.0,20.0,55.0,Marine Growth Removal
L10-E,2008,-15.5,-27.4,Row 1,A,0.0,0.0,100.0,100.0,
L10-E,2008,-15.5,-27.4,Row 2,A,0.0,0.0,100.0,70.0,
L10-E,2008,-15.5,-27.4,Row A,A,0.0,0.0,100.0,60.0,
L10-E,2008,-15.5,-27.4,Row B,A,0.0,0.0,100.0,60.0,
L10-E,2008,-4.8,-4.8,Level 1,A,90.0,60.0,0.0,0.0,
L10-E,2008,-4.8,-4.8,Conductor Field,A,100.0,70.0,0.0,0.0,
L10-E,2008,-15.5,-15.5,Level 2,A,0.0,0.0,100.0,90.0,
L10-E,2008,-15.5,-15.5,Conductor Field,A,0.0,0.0,100.0,80.0,
L10-E,2008,-27.4,-27.4,Level 3,A,,,,,
L10-E,2008,-27.4,-27.4,Conductor Field,A,,,,,
L10-E,2005,3.0,-12.0,Rows and Elevations,A,56.0,49.0,34.0,29.0,
L10-E,2005,3.0,-12.0,Risers,A,59.0,33.0,41.0,20.0,
L10-E,2005,3.0,-12.0,Caissons,A,56.0,46.0,38.0,24.0,
L10-E,2005,3.0,-12.0,Conductors,A,59.0,46.0,22.0,14.0,
L10-E,2005,-12.0,-27.4,Rows and Elevations,A,12.0,8.0,78.0,83.0,
L10-E,2005,-12.0,-27.4,Risers,A,0.0,0.0,100.0,73.0,
L10-E,2005,-12.0,-27.4,Caissons,A,10.0,16.0,79.0,62.0,
L10-E,2005,-12.0,-27.4,Conductors,A,,,,,
L10-E,2005,3.0,-12.0,Rows and Elevations,M,70.0,60.0,90.0,40.0,
L10-E,2005,3.0,-12.0,Risers,M,100.0,50.0,100.0,40.0,
L10-E,2005,3.0,-12.0,Caissons,M,90.0,60.0,50.0,30.0,
L10-E,2005,3.0,-12.0,Conductors,M,100.0,70.0,90.0,80.0,
L10-E,2005,-12.0,-27.4,Rows and Elevations,M,40.0,50.0,100.0,120.0,
L10-E,2005,-12.0,-27.4,Risers,M,0.0,0.0,100.0,120.0,
L10-E,2005,-12.0,-27.4,Caissons,M,,,,,
L10-E,2005,-12.0,-27.4,Conductors,M,40.0,50.0,100.0,100.0,
L10-E,2005,3.0,0.0,Row 1,A,70.0,60.0,0.0,0.0,
L10-E,2005,3.0,0.0,Row 2,A,100.0,70.0,0.0,0.0,
L10-E,2005,3.0,0.0,Row A,A,90.0,60.0,0.0,0.0,
L10-E,2005,3.0,0.0,Row B,A,80.0,70.0,0.0,0.0,
L10-E,2005,0.0,-4.8,Row 1,A,50.0,50.0,30.0,20.0,
L10-E,2005,0.0,-4.8,Row 2,A,100.0,70.0,0.0,0.0,
L10-E,2005,0.0,-4.8,Row A,A,60.0,60.0,40.0,30.0,
L10-E,2005,0.0,-4.8,Row B,A,50.0,60.0,50.0,40.0,
L10-E,2005,-4.8,-15.5,Row 1,A,0.0,0.0,70.0,20.0,
L10-E,2005,-4.8,-15.5,Row 2,A,0.0,0.0,90.0,80.0,
L10-E,2005,-4.8,-15.5,Row A,A,40.0,40.0,30.0,30.0,
L10-E,2005,-4.8,-15.5,Row B,A,40.0,50.0,20.0,40.0,
L10-E,2005,-15.5,-27.4,Row 1,A,0.0,0.0,100.0,120.0,
L10-E,2005,-15.5,-27.4,Row 2,A,0.0,0.0,90.0,110.0,
L10-E,2005,-15.5,-27.4,Row A,A,0.0,0.0,100.0,120.0,
L10-E,2005,-15.5,-27.4,Row B,A,0.0,0.0,100.0,100.0,
L10-E,2005,-4.8,-4.8,Level 1,A,80.0,50.0,0.0,0.0,
L10-E,2005,-4.8,-4.8,Conductor Field,A,30.0,50.0,70.0,30.0,
L10-E,2005,-15.5,-15.5,Level 2,A,0.0,0.0,90.0,100.0,
L10-E,2005,-15.5,-15.5,Conductor Field,A,0.0,0.0,70.0,80.0,
L10-E,2005,-27.4,-27.4,Level 3,A,,,,,
L10-E,2005,-27.4,-27.4,Conductor Field,A,,,,,
L10-E,2002,3.0,-12.0,Rows and Elevations,A,54.0,49.0,14.0,63.0,Marine Growth Removal
L10-E,2002,3.0,-12.0,Risers,A,54.0,56.0,20.0,87.0,Marine Growth Removal
L10-E,2002,3.0,-12.0,Caissons,A,70.0,64.0,0.0,0.0,Marine Growth Removal
L10-E,2002,3.0,-12.0,Conductors,A,50.0,45.0,18.0,75.0,Marine Growth Removal
L10-E,2002,-12.0,-27.4,Rows and Elevations,A,0.0,0.0,98.0,134.0,
L10-E,2002,-12.0,-27.4,Risers,A,0.0,0.0,100.0,117.0,
L10-E,2002,-12.0,-27.4,Caissons,A,0.0,0.0,40.0,50.0,
L10-E,2002,-12.0,-27.4,Conductors,A,0.0,0.0,100.0,150.0,
L10-E,2002,3.0,-12.0,Rows and Elevations,M,100.0,60.0,50.0,70.0,Marine Growth Removal
L10-E,2002,3.0,-12.0,Risers,M,100.0,70.0,80.0,120.0,Marine Growth Removal
L10-E,2002,3.0,-12.0,Caissons,M,100.0,70.0,0.0,0.0,Marine Growth Removal
L10-E,2002,3.0,-12.0,Conductors,M,100.0,50.0,60.0,80.0,Marine Growth Removal
L10-E,2002,-12.0,-27.4,Rows and Elevations,M,0.0,0.0,100.0,150.0,
L10-E,2002,-12.0,-27.4,Risers,M,0.0,0.0,100.0,150.0,
L10-E,2002,-12.0,-27.4,Caissons,M,0.0,0.0,40.0,50.0,
L10-E,2002,-12.0,-27.4,Conductors,M,0.0,0.0,100.0,150.0,
L10-E,2002,3.0,0.0,Row 1,A,,,,,
L10-E,2002,3.0,0.0,Row 2,A,,,,,
L10-E,2002,3.0,0.0,Row A,A,,,,,
L10-E,2002,3.0,0.0,Row B,A,,,,,
L10-E,2002,0.0,-4.8,Row 1,A,,,,,
L10-E,2002,0.0,-4.8,Row 2,A,,,,,
L10-E,2002,0.0,-4.8,Row A,A,,,,,
L10-E,2002,0.0,-4.8,Row B,A,,,,,
L10-E,2002,-4.8,-15.5,Row 1,A,,,,,
L10-E,2002,-4.8,-15.5,Row 2,A,,,,,
L10-E,2002,-4.8,-15.5,Row A,A,,,,,
L10-E,2002,-4.8,-15.5,Row B,A,,,,,
L10-E,2002,-15.5,-27.4,Row 1,A,,,,,
L10-E,2002,-15.5,-27.4,Row 2,A,,,,,
L10-E,2002,-15.5,-27.4,Row A,A,,,,,
L10-E,2002,-15.5,-27.4,Row B,A,,,,,
L10-E,2002,-4.8,-4.8,Level 1,A,,,,,
L10-E,2002,-4.8,-4.8,Conductor Field,A,,,,,
L10-E,2002,-15.5,-15.5,Level 2,A,,,,,
L10-E,2002,-15.5,-15.5,Conductor Field,A,,,,,
L10-E,2002,-27.4,-27.4,Level 3,A,,,,,
L10-E,2002,-27.4,-27.4,Conductor Field,A,,,,,
L10-E,1999,3.0,-12.0,Rows and Elevations,A,40.0,60.0,20.0,30.0,
L10-E,1999,3.0,-12.0,Risers,A,30.0,45.0,15.0,35.0,
L10-E,1999,3.0,-12.0,Caissons,A,45.0,60.0,10.0,30.0,
L10-E,1999,3.0,-12.0,Conductors,A,50.0,65.0,20.0,35.0,
L10-E,1999,-12.0,-27.4,Rows and Elevations,A,2.0,10.0,55.0,60.0,
L10-E,1999,-12.0,-27.4,Risers,A,0.0,0.0,40.0,55.0,
L10-E,1999,-12.0,-27.4,Caissons,A,,,,,
L10-E,1999,-12.0,-27.4,Conductors,A,4.0,20.0,60.0,65.0,
L10-E,1999,3.0,-12.0,Rows and Elevations,M,80.0,80.0,50.0,50.0,
L10-E,1999,3.0,-12.0,Risers,M,90.0,90.0,50.0,50.0,
L10-E,1999,3.0,-12.0,Caissons,M,80.0,80.0,20.0,50.0,
L10-E,1999,3.0,-12.0,Conductors,M,100.0,80.0,70.0,60.0,
L10-E,1999,-12.0,-27.4,Rows and Elevations,M,10.0,50.0,90.0,100.0,
L10-E,1999,-12.0,-27.4,Risers,M,0.0,0.0,100.0,70.0,
L10-E,1999,-12.0,-27.4,Caissons,M,,,,,
L10-E,1999,-12.0,-27.4,Conductors,M,10.0,60.0,80.0,80.0,
L10-E,1999,3.0,0.0,Row 1,A,,,,,
L10-E,1999,3.0,0.0,Row 2,A,,,,,
L10-E,1999,3.0,0.0,Row A,A,,,,,
L10-E,1999,3.0,0.0,Row B,A,,,,,
L10-E,1999,0.0,-4.8,Row 1,A,,,,,
L10-E,1999,0.0,-4.8,Row 2,A,,,,,
L10-E,1999,0.0,-4.8,Row A,A,,,,,
L10-E,1999,0.0,-4.8,Row B,A,,,,,
L10-E,1999,-4.8,-15.5,Row 1,A,,,,,
L10-E,1999,-4.8,-15.5,Row 2,A,,,,,
L10-E,1999,-4.8,-15.5,Row A,A,,,,,
L10-E,1999,-4.8,-15.5,Row B,A,,,,,
L10-E,1999,-15.5,-27.4,Row 1,A,,,,,
L10-E,1999,-15.5,-27.4,Row 2,A,,,,,
L10-E,1999,-15.5,-27.4,Row A,A,,,,,
L10-E,1999,-15.5,-27.4,Row B,A,,,,,
L10-E,1999,-4.8,-4.8,Level 1,A,,,,,
L10-E,1999,-4.8,-4.8,Conductor Field,A,,,,,
L10-E,1999,-15.5,-15.5,Level 2,A,,,,,
L10-E,1999,-15.5,-15.5,Conductor Field,A,,,,,
L10-E,1999,-27.4,-27.4,Level 3,A,,,,,
L10-E,1999,-27.4,-27.4,Conductor Field,A,,,,,
L10-E,2017,0.0,-12.0,Rows and Elevations,A,73.0,28.0,17.0,30.0,
L10-E,2017,0.0,-12.0,Risers,A,100.0,100.0,0.0,0.0,
L10-E,2017,0.0,-12.0,Caissons,A,80.0,40.0,10.0,40.0,
L10-E,2017,0.0,-12.0,Conductors,A,58.0,50.0,42.0,48.0,
L10-E,2017,-12.0,-27.4,Rows and Elevations,A,3.0,10.0,83.0,36.0,
L10-E,2017,-12.0,-27.4,Risers,A,0.0,0.0,100.0,80.0,
L10-E,2017,-12.0,-27.4,Caissons,A,,,,,
L10-E,2017,-12.0,-27.4,Conductors,A,0.0,0.0,90.0,39.0,
L10-E,2017,0.0,-12.0,Rows and Elevations,M,90.0,40.0,50.0,30.0,
L10-E,2017,0.0,-12.0,Risers,M,100.0,100.0,0.0,0.0,
L10-E,2017,0.0,-12.0,Caissons,M,80.0,40.0,10.0,40.0,
L10-E,2017,0.0,-12.0,Conductors,M,100.0,50.0,50.0,50.0,
L10-E,2017,-12.0,-27.4,Rows and Elevations,M,15.0,10.0,100.0,40.0,
L10-E,2017,-12.0,-27.4,Risers,M,0.0,0.0,100.0,80.0,
L10-E,2017,-12.0,-27.4,Caissons,M,,,,,
L10-E,2017,-12.0,-27.4,Conductors,M,0.0,0.0,100.0,50.0,
L10-E,2017,3.0,-12.0,Row 1,A,,,,,
L10-E,2017,3.0,-12.0,Row 2,A,,,,,
L10-E,2017,3.0,-12.0,Row A,A,,,,,
L10-E,2017,3.0,-12.0,Row B,A,,,,,
L10-E,2017,-12.0,-27.4,Row 1,A,,,,,
L10-E,2017,-12.0,-27.4,Row 2,A,,,,,
L10-E,2017,-12.0,-27.4,Row A,A,,,,,
L10-E,2017,-12.0,-27.4,Row B,A,,,,,
L10-E,2017,-4.8,-4.8,Level 1,A,,,,,
L10-E,2017,-4.8,-4.8,Conductor Field,A,,,,,
L10-E,2017,-15.5,-15.5,Level 2,A,,,,,
L10-E,2017,-15.5,-15.5,Conductor Field,A,,,,,
L10-E,2017,-27.4,-27.4,Level 3,A,,,,,
L10-E,2017,-27.4,-27.4,Conductor Field,A,,,,,
