platform,year,depthmin,depthmax,Item,AvgMax,hardperc,hardmm,softperc,softmm,Remarks
L10-EE,2009,-4.8,-15.5,Row 3-1,A,70.0,80.0,30.0,80.0,
L10-EE,2009,-15.5,-30.0,Row 1-2,A,0.0,0.0,100.0,150.0,
L10-EE,2009,-15.5,-30.0,Row 2-3,A,0.0,0.0,100.0,100.0,
L10-EE,2009,-15.5,-30.0,Row 3-1,A,0.0,0.0,100.0,100.0,
L10-EE,2009,-4.8,-4.8,Level 1,A,100.0,100.0,0.0,0.0,
L10-EE,2009,-4.8,-4.8,Conductor Field,A,100.0,100.0,0.0,0.0,
L10-EE,2009,-15.5,-15.5,Level 2,A,10.0,50.0,90.0,80.0,
L10-EE,2009,-15.5,-15.5,Conductor Field,A,0.0,0.0,100.0,60.0,
L10-EE,2009,-27.4,-27.4,Level 3,A,0.0,0.0,100.0,100.0,
L10-EE,2009,-27.4,-27.4,Conductor Field,A,0.0,0.0,100.0,100.0,
L10-EE,2005,3.0,-12.0,Rows and Elevations,A,50.0,27.0,37.0,27.0,
L10-EE,2005,3.0,-12.0,Risers,A,,,,,
L10-EE,2005,3.0,-12.0,Caissons,A,,,,,
L10-EE,2005,3.0,-12.0,Conductors,A,52.0,27.0,30.0,13.0,
L10-EE,2005,-12.0,-27.4,Rows and Elevations,A,0.0,0.0,88.0,92.0,
L10-EE,2005,-12.0,-27.4,Risers,A,,,,,
L10-EE,2005,-12.0,-27.4,Caissons,A,,,,,
L10-EE,2005,-12.0,-27.4,Conductors,A,0.0,0.0,85.0,75.0,
L10-EE,2005,3.0,-12.0,Rows and Elevations,M,100.0,40.0,90.0,80.0,
L10-EE,2005,3.0,-12.0,Risers,M,,,,,
L10-EE,2005,3.0,-12.0,Caissons,M,,,,,
L10-EE,2005,3.0,-12.0,Conductors,M,100.0,50.0,80.0,40.0,
L10-EE,2005,-12.0,-27.4,Rows and Elevations,M,0.0,0.0,100.0,120.0,
L10-EE,2005,-12.0,-27.4,Risers,M,,,,,
L10-EE,2005,-12.0,-27.4,Caissons,M,,,,,
L10-EE,2005,-12.0,-27.4,Conductors,M,0.0,0.0,100.0,120.0,
L10-EE,2005,3.0,0.0,Row 1-2,A,90.0,40.0,0.0,0.0,
L10-EE,2005,3.0,0.0,Row 2-3,A,100.0,40.0,0.0,0.0,
L10-EE,2005,3.0,0.0,Row 3-1,A,100.0,40.0,0.0,0.0,
L10-EE,2005,0.0,-4.8,Row 1-2,A,70.0,40.0,20.0,20.0,
L10-EE,2005,0.0,-4.8,Row 2-3,A,90.0,40.0,10.0,20.0,
L10-EE,2005,0.0,-4.8,Row 3-1,A,30.0,30.0,60.0,20.0,
L10-EE,2005,-4.8,-15.5,Row 1-2,A,0.0,0.0,90.0,60.0,
L10-EE,2005,-4.8,-15.5,Row 2-3,A,0.0,0.0,90.0,80.0,
L10-EE,2005,-4.8,-15.5,Row 3-1,A,0.0,0.0,80.0,60.0,
L10-EE,2005,-15.5,-30.0,Row 1-2,A,0.0,0.0,80.0,100.0,
L10-EE,2005,-15.5,-30.0,Row 2-3,A,0.0,0.0,100.0,120.0,
L10-EE,2005,-15.5,-30.0,Row 3-1,A,0.0,0.0,100.0,120.0,
L10-EE,2005,-4.8,-4.8,Level 1,A,20.0,30.0,40.0,20.0,
L10-EE,2005,-4.8,-4.8,Conductor Field,A,30.0,40.0,20.0,20.0,
L10-EE,2005,-15.5,-15.5,Level 2,A,0.0,0.0,90.0,100.0,
L10-EE,2005,-15.5,-15.5,Conductor Field,A,0.0,0.0,60.0,80.0,
L10-EE,2005,-27.4,-27.4,Level 3,A,0.0,0.0,100.0,100.0,
L10-EE,2005,-27.4,-27.4,Conductor Field,A,0.0,0.0,90.0,100.0,
L10-EE,2002,3.0,-12.0,Rows and Elevations,A,59.0,48.0,9.0,41.0,
L10-EE,2002,3.0,-12.0,Risers,A,,,,,
L10-EE,2002,3.0,-12.0,Caissons,A,,,,,
L10-EE,2002,3.0,-12.0,Conductors,A,65.0,52.0,18.0,50.0,
L10-EE,2002,-12.0,-27.4,Rows and Elevations,A,0.0,0.0,98.0,131.0,
L10-EE,2002,-12.0,-27.4,Risers,A,,,,,
L10-EE,2002,-12.0,-27.4,Caissons,A,,,,,
L10-EE,2002,-12.0,-27.4,Conductors,A,0.0,0.0,95.0,139.0,
L10-EE,2002,3.0,-12.0,Rows and Elevations,M,100.0,60.0,50.0,50.0,
L10-EE,2002,3.0,-12.0,Risers,M,,,,,
L10-EE,2002,3.0,-12.0,Caissons,M,,,,,
L10-EE,2002,3.0,-12.0,Conductors,M,100.0,60.0,60.0,50.0,
L10-EE,2002,-12.0,-27.4,Rows and Elevations,M,0.0,0.0,100.0,150.0,
L10-EE,2002,-12.0,-27.4,Risers,M,,,,,
L10-EE,2002,-12.0,-27.4,Caissons,M,,,,,
L10-EE,2002,-12.0,-27.4,Conductors,M,0.0,0.0,100.0,150.0,
L10-EE,2002,3.0,0.0,Row 1-2,A,,,,,
L10-EE,2002,3.0,0.0,Row 2-3,A,,,,,
L10-EE,2002,3.0,0.0,Row 3-1,A,,,,,
L10-EE,2002,0.0,-4.8,Row 1-2,A,,,,,
L10-EE,2002,0.0,-4.8,Row 2-3,A,,,,,
L10-EE,2002,0.0,-4.8,Row 3-1,A,,,,,
L10-EE,2002,-4.8,-15.5,Row 1-2,A,,,,,
L10-EE,2002,-4.8,-15.5,Row 2-3,A,,,,,
L10-EE,2002,-4.8,-15.5,Row 3-1,A,,,,,
L10-EE,2002,-15.5,-30.0,Row 1-2,A,,,,,
L10-EE,2002,-15.5,-30.0,Row 2-3,A,,,,,
L10-EE,2002,-15.5,-30.0,Row 3-1,A,,,,,
L10-EE,2002,-4.8,-4.8,Level 1,A,,,,,
L10-EE,2002,-4.8,-4.8,Conductor Field,A,,,,,
L10-EE,2002,-15.5,-15.5,Level 2,A,,,,,
L10-EE,2002,-15.5,-15.5,Conductor Field,A,,,,,
L10-EE,2002,-27.4,-27.4,Level 3,A,,,,,
L10-EE,2002,-27.4,-27.4,Conductor Field,A,,,,,
L10-EE,2017,0.0,-12.0,Rows and Elevations,A,76.0,31.0,22.0,45.0,
L10-EE,2017,0.0,-12.0,Risers,A,,,,,
L10-EE,2017,0.0,-12.0,Caissons,A,,,,,
L10-EE,2017,0.0,-12.0,Conductors,A,0.0,0.0,60.0,30.0,
L10-EE,2017,-12.0,-27.4,Rows and Elevations,A,6.0,17.0,94.0,88.0,
L10-EE,2017,-12.0,-27.4,Risers,A,,,,,
L10-EE,2017,-12.0,-27.4,Caissons,A,,,,,
L10-EE,2017,-12.0,-27.4,Conductors,A,0.0,0.0,100.0,40.0,
L10-EE,2017,0.0,-12.0,Rows and Elevations,M,100.0,40.0,70.0,70.0,
L10-EE,2017,0.0,-12.0,Risers,M,,,,,
L10-EE,2017,0.0,-12.0,Caissons,M,,,,,
L10-EE,2017,0.0,-12.0,Conductors,M,0.0,0.0,60.0,30.0,
L10-EE,2017,-12.0,-27.4,Rows and Elevations,M,15.0,40.0,100.0,100.0,
L10-EE,2017,-12.0,-27.4,Risers,M,,,,,
L10-EE,2017,-12.0,-27.4,Caissons,M,,,,,
L10-EE,2017,-12.0,-27.4,Conductors,M,0.0,0.0,100.0,40.0,
L10-EE,2017,3.0,-12.0,Row 1-2,A,100.0,40.0,0.0,0.0,
L10-EE,2017,3.0,-12.0,Row 2-3,A,30.0,30.0,70.0,65.0,
L10-EE,2017,3.0,-12.0,Row 3-1,A,80.0,30.0,20.0,70.0,
L10-EE,2017,-12.0,-30.0,Row 1-2,A,10.0,40.0,90.0,100.0,
L10-EE,2017,-12.0,-30.0,Row 2-3,A,10.0,20.0,90.0,55.0,
L10-EE,2017,-12.0,-30.0,Row 3-1,A,10.0,30.0,90.0,100.0,
L10-EE,2017,-4.8,-4.8,Level 1,A,80.0,40.0,0.0,0.0,
L10-EE,2017,-4.8,-4.8,Conductor Field,A,90.0,40.0,10.0,40.0,
L10-EE,2017,-15.5,-15.5,Level 2,A,0.0,0.0,100.0,100.0,
L10-EE,2017,-15.5,-15.5,Conductor Field,A,0.0,0.0,100.0,100.0,
L10-EE,2017,-27.4,-27.4,Level 3,A,0.0,0.0,100.0,100.0,
L10-EE,2017,-27.4,-27.4,Conductor Field,A,0.0,0.0,100.0,100.0,
