platform,year,depthmin,depthmax,Item,AvgMax,hardperc,hardmm,softperc,softmm,Remarks
L10-L,2011,3,0,Row 2,A,0.0,0.0,20.0,10.0,
L10-L,2011,3,0,Row A,A,0.0,0.0,90.0,30.0,
L10-L,2011,3,0,Row B,A,0.0,0.0,70.0,10.0,
L10-L,2011,0,-12,Row 1,A,80.0,40.0,10.0,20.0,
L10-L,2011,0,-12,Row 2,A,70.0,60.0,10.0,30.0,
L10-L,2011,0,-12,Row A,A,90.0,80.0,10.0,30.0,
L10-L,2011,0,-12,Row B,A,80.0,40.0,10.0,20.0,
L10-L,2011,-12,-27,Row 1,A,20.0,40.0,80.0,60.0,
L10-L,2011,-12,-27,Row 2,A,40.0,50.0,60.0,60.0,
L10-L,2011,-12,-27,Row A,A,30.0,50.0,70.0,80.0,
L10-L,2011,-12,-27,Row B,A,40.0,50.0,60.0,60.0,
L10-L,2011,-12,-12,Level 1,A,70.0,50.0,30.0,50.0,
L10-L,2011,-12,-12,Conductor Field,A,100.0,60.0,0.0,0.0,
L10-L,2011,-27,-27,Level 2,A,,,,,
L10-L,2011,-27,-27,Conductor Field,A,,,,,
L10-L,2010,3,-12,Rows and Elevations,A,66.0,95.0,34.0,24.0,
L10-L,2010,3,-12,Risers,A,50.0,110.0,50.0,15.0,
L10-L,2010,3,-12,Caissons,A,63.0,97.0,40.0,18.0,
L10-L,2010,3,-12,Conductors,A,35.0,89.0,60.0,13.0,
L10-L,2010,-12,-27,Rows and Elevations,A,33.0,85.0,67.0,88.0,
L10-L,2010,-12,-27,Risers,A,0.0,0.0,75.0,80.0,
L10-L,2010,-12,-27,Caissons,A,40.0,43.0,15.0,32.0,
L10-L,2010,-12,-27,Conductors,A,63.0,82.0,38.0,80.0,
L10-L,2010,3,-12,Rows and Elevations,M,100.0,120.0,100.0,80.0,
L10-L,2010,3,-12,Risers,M,100.0,120.0,100.0,20.0,
L10-L,2010,3,-12,Caissons,M,100.0,120.0,100.0,60.0,
L10-L,2010,3,-12,Conductors,M,100.0,110.0,100.0,30.0,
L10-L,2010,-12,-27,Rows and Elevations,M,50.0,90.0,100.0,90.0,
L10-L,2010,-12,-27,Risers,M,0.0,0.0,100.0,100.0,
L10-L,2010,-12,-27,Caissons,M,100.0,50.0,40.0,40.0,
L10-L,2010,-12,-27,Conductors,M,100.0,90.0,50.0,80.0,
L10-L,2010,3,0,Row 1,A,100.0,100.0,0.0,0.0,
L10-L,2010,3,0,Row 2,A,0.0,0.0,100.0,10.0,
L10-L,2010,3,0,Row A,A,100.0,100.0,0.0,0.0,
L10-L,2010,3,0,Row B,A,0.0,0.0,100.0,20.0,
L10-L,2010,0,-12,Row 1,A,100.0,120.0,0.0,0.0,
L10-L,2010,0,-12,Row 2,A,100.0,80.0,0.0,0.0,
L10-L,2010,0,-12,Row A,A,80.0,80.0,20.0,80.0,
L10-L,2010,0,-12,Row B,A,100.0,100.0,0.0,0.0,
L10-L,2010,-12,-27,Row 1,A,50.0,80.0,50.0,80.0,
L10-L,2010,-12,-27,Row 2,A,50.0,80.0,50.0,80.0,
L10-L,2010,-12,-27,Row A,A,50.0,90.0,50.0,90.0,
L10-L,2010,-12,-27,Row B,A,0.0,0.0,100.0,90.0,
L10-L,2010,-12,-12,Level 1,A,0.0,0.0,100.0,10.0,
L10-L,2010,-12,-12,Conductor Field,A,50.0,40.0,50.0,40.0,
L10-L,2010,-27,-27,Level 2,A,,,,,
L10-L,2010,-27,-27,Conductor Field,A,,,,,
L10-L,2008,3,-12,Rows and Elevations,A,74.0,58.0,12.0,50.0,Marine Growth Removal
L10-L,2008,3,-12,Risers,A,100.0,80.0,0.0,0.0,Marine Growth Removal
L10-L,2008,3,-12,Caissons,A,76.0,57.0,3.0,40.0,Marine Growth Removal
L10-L,2008,3,-12,Conductors,A,73.0,67.0,1.0,30.0,Marine Growth Removal
L10-L,2008,-12,-27,Rows and Elevations,A,0.0,0.0,100.0,98.0,
L10-L,2008,-12,-27,Risers,A,0.0,0.0,10.0,80.0,
L10-L,2008,-12,-27,Caissons,A,,,,,
L10-L,2008,-12,-27,Conductors,A,10.0,80.0,90.0,104.0,
L10-L,2008,3,-12,Rows and Elevations,M,100.0,70.0,60.0,50.0,Marine Growth Removal
L10-L,2008,3,-12,Risers,M,100.0,90.0,0.0,0.0,Marine Growth Removal
L10-L,2008,3,-12,Caissons,M,100.0,80.0,30.0,40.0,Marine Growth Removal
L10-L,2008,3,-12,Conductors,M,100.0,80.0,10.0,30.0,Marine Growth Removal
L10-L,2008,-12,-27,Rows and Elevations,M,0.0,0.0,100.0,120.0,
L10-L,2008,-12,-27,Risers,M,0.0,0.0,100.0,100.0,
L10-L,2008,-12,-27,Caissons,M,,,,,
L10-L,2008,-12,-27,Conductors,M,20.0,80.0,100.0,120.0,
L10-L,2008,3,0,Row 1,A,80.0,50.0,0.0,0.0,
L10-L,2008,3,0,Row 2,A,95.0,60.0,0.0,0.0,
L10-L,2008,3,0,Row A,A,60.0,50.0,0.0,0.0,
L10-L,2008,3,0,Row B,A,90.0,60.0,0.0,0.0,
L10-L,2008,0,-12,Row 1,A,30.0,40.0,60.0,50.0,
L10-L,2008,0,-12,Row 2,A,100.0,70.0,0.0,0.0,
L10-L,2008,0,-12,Row A,A,90.0,70.0,0.0,0.0,
L10-L,2008,0,-12,Row B,A,70.0,50.0,0.0,0.0,
L10-L,2008,-12,-27,Row 1,A,0.0,0.0,100.0,100.0,
L10-L,2008,-12,-27,Row 2,A,0.0,0.0,100.0,90.0,
L10-L,2008,-12,-27,Row A,A,0.0,0.0,100.0,80.0,
L10-L,2008,-12,-27,Row B,A,0.0,0.0,100.0,120.0,
L10-L,2008,-12,-12,Level 1,A,50.0,50.0,50.0,50.0,
L10-L,2008,-12,-12,Conductor Field,A,60.0,50.0,40.0,50.0,
L10-L,2008,-27,-27,Level 2,A,,,,,
L10-L,2008,-27,-27,Conductor Field,A,,,,,
L10-L,2005,3,-12,Rows and Elevations,A,26.0,28.0,59.0,47.0,
L10-L,2005,3,-12,Risers,A,5.0,10.0,85.0,53.0,
L10-L,2005,3,-12,Caissons,A,28.0,30.0,60.0,40.0,
L10-L,2005,3,-12,Conductors,A,21.0,28.0,75.0,69.0,
L10-L,2005,-12,-27,Rows and Elevations,A,0.0,0.0,91.0,83.0,
L10-L,2005,-12,-27,Risers,A,0.0,0.0,100.0,90.0,
L10-L,2005,-12,-27,Caissons,A,0.0,0.0,90.0,47.0,
L10-L,2005,-12,-27,Conductors,A,0.0,0.0,100.0,100.0,
L10-L,2005,3,-12,Rows and Elevations,M,70.0,50.0,100.0,90.0,
L10-L,2005,3,-12,Risers,M,20.0,40.0,100.0,80.0,
L10-L,2005,3,-12,Caissons,M,60.0,50.0,100.0,60.0,
L10-L,2005,3,-12,Conductors,M,60.0,60.0,100.0,90.0,
L10-L,2005,-12,-27,Rows and Elevations,M,0.0,0.0,100.0,100.0,
L10-L,2005,-12,-27,Risers,M,0.0,0.0,100.0,100.0,
L10-L,2005,-12,-27,Caissons,M,0.0,0.0,90.0,60.0,
L10-L,2005,-12,-27,Conductors,M,0.0,0.0,100.0,110.0,
L10-L,2005,3,0,Row 1,A,70.0,50.0,0.0,0.0,
L10-L,2005,3,0,Row 2,A,70.0,50.0,20.0,50.0,
L10-L,2005,3,0,Row A,A,50.0,50.0,40.0,80.0,
L10-L,2005,3,0,Row B,A,20.0,50.0,60.0,30.0,
L10-L,2005,0,-12,Row 1,A,0.0,0.0,100.0,90.0,
L10-L,2005,0,-12,Row 2,A,0.0,0.0,80.0,20.0,
L10-L,2005,0,-12,Row A,A,40.0,50.0,60.0,80.0,
L10-L,2005,0,-12,Row B,A,5.0,30.0,80.0,40.0,
L10-L,2005,-12,-27,Row 1,A,0.0,0.0,100.0,100.0,
L10-L,2005,-12,-27,Row 2,A,0.0,0.0,100.0,100.0,
L10-L,2005,-12,-27,Row A,A,0.0,0.0,90.0,80.0,
L10-L,2005,-12,-27,Row B,A,0.0,0.0,90.0,100.0,
L10-L,2005,-12,-12,Level 1,A,0.0,0.0,70.0,40.0,
L10-L,2005,-12,-12,Conductor Field,A,0.0,0.0,80.0,40.0,
L10-L,2005,-27,-27,Level 2,A,,,,,
L10-L,2005,-27,-27,Conductor Field,A,,,,,
L10-L,2002,3,-12,Rows and Elevations,A,58.0,61.0,8.0,42.0,Marine Growth Removal
L10-L,2002,3,-12,Risers,A,60.0,65.0,30.0,40.0,Marine Growth Removal
L10-L,2002,3,-12,Caissons,A,52.0,66.0,27.0,50.0,Marine Growth Removal
L10-L,2002,3,-12,Conductors,A,52.0,63.0,27.0,53.0,Marine Growth Removal
L10-L,2002,-12,-27,Rows and Elevations,A,0.0,0.0,83.0,122.0,
L10-L,2002,-12,-27,Risers,A,0.0,0.0,95.0,80.0,
L10-L,2002,-12,-27,Caissons,A,0.0,0.0,27.0,45.0,
L10-L,2002,-12,-27,Conductors,A,0.0,0.0,90.0,120.0,
L10-L,2002,3,-12,Rows and Elevations,M,100.0,75.0,30.0,50.0,Marine Growth Removal
L10-L,2002,3,-12,Risers,M,100.0,70.0,60.0,40.0,Marine Growth Removal
L10-L,2002,3,-12,Caissons,M,90.0,70.0,60.0,50.0,Marine Growth Removal
L10-L,2002,3,-12,Conductors,M,90.0,70.0,60.0,60.0,Marine Growth Removal
L10-L,2002,-12,-27,Rows and Elevations,M,0.0,0.0,100.0,150.0,
L10-L,2002,-12,-27,Risers,M,0.0,0.0,100.0,80.0,
L10-L,2002,-12,-27,Caissons,M,0.0,0.0,50.0,50.0,
L10-L,2002,-12,-27,Conductors,M,0.0,0.0,90.0,120.0,
L10-L,2002,3,0,Row 1,A,,,,,
L10-L,2002,3,0,Row 2,A,,,,,
L10-L,2002,3,0,Row A,A,,,,,
L10-L,2002,3,0,Row B,A,,,,,
L10-L,2002,0,-12,Row 1,A,,,,,
L10-L,2002,0,-12,Row 2,A,,,,,
L10-L,2002,0,-12,Row A,A,,,,,
L10-L,2002,0,-12,Row B,A,,,,,
L10-L,2002,-12,-27,Row 1,A,,,,,
L10-L,2002,-12,-27,Row 2,A,,,,,
L10-L,2002,-12,-27,Row A,A,,,,,
L10-L,2002,-12,-27,Row B,A,,,,,
L10-L,2002,-12,-12,Level 1,A,,,,,
L10-L,2002,-12,-12,Conductor Field,A,,,,,
L10-L,2002,-27,-27,Level 2,A,,,,,
L10-L,2002,-27,-27,Conductor Field,A,,,,,
L10-L,1999,3,-12,Rows and Elevations,A,10.0,40.0,8.0,30.0,
L10-L,1999,3,-12,Risers,A,55.0,60.0,10.0,25.0,
L10-L,1999,3,-12,Caissons,A,50.0,50.0,10.0,20.0,
L10-L,1999,3,-12,Conductors,A,25.0,50.0,4.0,20.0,
L10-L,1999,-12,-27,Rows and Elevations,A,4.0,20.0,55.0,60.0,
L10-L,1999,-12,-27,Risers,A,0.0,0.0,55.0,55.0,
L10-L,1999,-12,-27,Caissons,A,0.0,0.0,7.0,35.0,
L10-L,1999,-12,-27,Conductors,A,0.0,0.0,30.0,60.0,
L10-L,1999,3,-12,Rows and Elevations,M,20.0,50.0,20.0,50.0,
L10-L,1999,3,-12,Risers,M,100.0,70.0,20.0,50.0,
L10-L,1999,3,-12,Caissons,M,80.0,60.0,40.0,50.0,
L10-L,1999,3,-12,Conductors,M,50.0,50.0,10.0,30.0,
L10-L,1999,-12,-27,Rows and Elevations,M,10.0,50.0,100.0,80.0,
L10-L,1999,-12,-27,Risers,M,0.0,0.0,70.0,60.0,
L10-L,1999,-12,-27,Caissons,M,0.0,0.0,10.0,50.0,
L10-L,1999,-12,-27,Conductors,M,0.0,0.0,30.0,70.0,
L10-L,1999,3,0,Row 1,A,,,,,
L10-L,1999,3,0,Row 2,A,,,,,
L10-L,1999,3,0,Row A,A,,,,,
L10-L,1999,3,0,Row B,A,,,,,
L10-L,1999,0,-12,Row 1,A,,,,,
L10-L,1999,0,-12,Row 2,A,,,,,
L10-L,1999,0,-12,Row A,A,,,,,
L10-L,1999,0,-12,Row B,A,,,,,
L10-L,1999,-12,-27,Row 1,A,,,,,
L10-L,1999,-12,-27,Row 2,A,,,,,
L10-L,1999,-12,-27,Row A,A,,,,,
L10-L,1999,-12,-27,Row B,A,,,,,
L10-L,1999,-12,-12,Level 1,A,,,,,
L10-L,1999,-12,-12,Conductor Field,A,,,,,
L10-L,1999,-27,-27,Level 2,A,,,,,
L10-L,1999,-27,-27,Conductor Field,A,,,,,
L10-L,2017,0,-12,Rows and Elevations,A,67.0,41.0,33.0,33.0,
L10-L,2017,0,-12,Risers,A,45.0,40.0,55.0,15.0,
L10-L,2017,0,-12,Caissons,A,38.0,47.0,62.0,43.0,
L10-L,2017,0,-12,Conductors,A,38.0,45.0,62.0,34.0,
L10-L,2017,-12,-27,Rows and Elevations,A,2.0,40.0,65.0,123.0,
L10-L,2017,-12,-27,Risers,A,45.0,37.0,55.0,52.0,
L10-L,2017,-12,-27,Caissons,A,,,,,
L10-L,2017,-12,-27,Conductors,A,3.0,40.0,97.0,92.0,
L10-L,2017,0,-12,Rows and Elevations,M,80.0,60.0,50.0,50.0,
L10-L,2017,0,-12,Risers,M,50.0,40.0,60.0,20.0,
L10-L,2017,0,-12,Caissons,M,80.0,60.0,100.0,60.0,
L10-L,2017,0,-12,Conductors,M,80.0,50.0,100.0,40.0,
L10-L,2017,-12,-27,Rows and Elevations,M,10.0,40.0,100.0,150.0,
L10-L,2017,-12,-27,Risers,M,70.0,60.0,80.0,60.0,
L10-L,2017,-12,-27,Caissons,M,,,,,
L10-L,2017,-12,-27,Conductors,M,20.0,40.0,100.0,120.0,
L10-L,2017,3,-12,Row 1,A,80.0,40.0,20.0,40.0,
L10-L,2017,3,-12,Row 2,A,50.0,40.0,50.0,40.0,
L10-L,2017,3,-12,Row A,A,80.0,40.0,20.0,40.0,
L10-L,2017,3,-12,Row B,A,60.0,50.0,40.0,50.0,
L10-L,2017,-12,-27,Row 1,A,0.0,0.0,100.0,120.0,
L10-L,2017,-12,-27,Row 2,A,0.0,0.0,100.0,120.0,
L10-L,2017,-12,-27,Row A,A,10.0,40.0,90.0,100.0,
L10-L,2017,-12,-27,Row B,A,0.0,0.0,100.0,150.0,
L10-L,2017,-12,-12,Level 1,A,50.0,40.0,50.0,40.0,
L10-L,2017,-12,-12,Conductor Field,A,80.0,60.0,20.0,50.0,
L10-L,2017,-27,-27,Level 2,A,0.0,0.0,0.0,0.0,
L10-L,2017,-27,-27,Conductor Field,A,0.0,0.0,0.0,0.0,
