platform,year,depthmin,depthmax,Item,AvgMax,hardperc,hardmm,softperc,softmm,Remarks
K12-C,2007,-12.0,-27.4,Conductors,A,28.0,40.0,65.0,47.0,
K12-C,2007,3.0,-12.0,Rows and Elevations,M,100.0,60.0,20.0,70.0,Marine Growth Removal
K12-C,2007,3.0,-12.0,Risers,M,100.0,80.0,0.0,0.0,Marine Growth Removal
K12-C,2007,3.0,-12.0,Caissons,M,100.0,60.0,20.0,60.0,Marine Growth Removal
K12-C,2007,3.0,-12.0,Conductors,M,100.0,50.0,40.0,40.0,Marine Growth Removal
K12-C,2007,-12.0,-27.4,Rows and Elevations,M,20.0,60.0,100.0,80.0,
K12-C,2007,-12.0,-27.4,Risers,M,100.0,80.0,100.0,80.0,
K12-C,2007,-12.0,-27.4,Caissons,M,100.0,60.0,50.0,60.0,
K12-C,2007,-12.0,-27.4,Conductors,M,60.0,40.0,90.0,50.0,
K12-C,2007,3.0,0.0,Row 1,A,100.0,60.0,0.0,0.0,Marine Growth Removal
K12-C,2007,3.0,0.0,Row 2,A,100.0,60.0,0.0,0.0,Marine Growth Removal
K12-C,2007,3.0,0.0,Row A,A,100.0,60.0,0.0,0.0,Marine Growth Removal
K12-C,2007,3.0,0.0,Row B,A,100.0,60.0,0.0,0.0,Marine Growth Removal
K12-C,2007,0.0,-4.8,Row 1,A,80.0,60.0,20.0,50.0,Marine Growth Removal
K12-C,2007,0.0,-4.8,Row 2,A,80.0,60.0,20.0,50.0,Marine Growth Removal
K12-C,2007,0.0,-4.8,Row A,A,80.0,60.0,20.0,50.0,Marine Growth Removal
K12-C,2007,0.0,-4.8,Row B,A,80.0,60.0,20.0,50.0,Marine Growth Removal
K12-C,2007,-4.8,-15.5,Row 1,A,0.0,0.0,100.0,70.0,Marine Growth Removal
K12-C,2007,-4.8,-15.5,Row 2,A,0.0,0.0,100.0,60.0,Marine Growth Removal
K12-C,2007,-4.8,-15.5,Row A,A,0.0,0.0,100.0,60.0,Marine Growth Removal
K12-C,2007,-4.8,-15.5,Row B,A,0.0,0.0,100.0,60.0,Marine Growth Removal
K12-C,2007,-15.5,-27.4,Row 1,A,,,,,
K12-C,2007,-15.5,-27.4,Row 2,A,,,,,
K12-C,2007,-15.5,-27.4,Row A,A,,,,,
K12-C,2007,-15.5,-27.4,Row B,A,,,,,
K12-C,2007,-4.8,-4.8,Level 1 ,A,80.0,60.0,20.0,50.0,
K12-C,2007,-4.8,-4.8,Conductor Field,A,70.0,80.0,10.0,70.0,
K12-C,2007,-15.5,-15.5,Level 2,A,20.0,50.0,80.0,80.0,
K12-C,2007,-15.5,-15.5,Conductor Field ,A,20.0,60.0,80.0,70.0,
K12-C,2007,-27.4,-27.4,Level 3,A,,,,,
K12-C,2007,-27.4,-27.4,Conductor Field ,A,,,,,
K12-C,2005,3.0,-12.0,Rows and Elevations,A,60.0,47.0,29.0,19.0,
K12-C,2005,3.0,-12.0,Risers,A,60.0,42.0,29.0,14.0,
K12-C,2005,3.0,-12.0,Caissons,A,63.0,68.0,20.0,16.0,
K12-C,2005,3.0,-12.0,Conductors,A,45.0,27.0,53.0,35.0,
K12-C,2005,-12.0,-27.4,Rows and Elevations,A,5.0,9.0,88.0,64.0,
K12-C,2005,-12.0,-27.4,Risers,A,16.0,16.0,82.0,43.0,
K12-C,2005,-12.0,-27.4,Caissons,A,57.0,53.0,37.0,27.0,
K12-C,2005,-12.0,-27.4,Conductors,A,0.0,0.0,100.0,100.0,
K12-C,2005,3.0,-12.0,Rows and Elevations,M,90.0,70.0,90.0,50.0,
K12-C,2005,3.0,-12.0,Risers,M,100.0,60.0,90.0,40.0,
K12-C,2005,3.0,-12.0,Caissons,M,100.0,90.0,90.0,60.0,
K12-C,2005,3.0,-12.0,Conductors,M,100.0,50.0,100.0,80.0,
K12-C,2005,-12.0,-27.4,Rows and Elevations,M,30.0,50.0,100.0,110.0,
K12-C,2005,-12.0,-27.4,Risers,M,100.0,60.0,100.0,90.0,
K12-C,2005,-12.0,-27.4,Caissons,M,100.0,80.0,90.0,60.0,
K12-C,2005,-12.0,-27.4,Conductors,M,0.0,0.0,100.0,120.0,
K12-C,2005,3.0,0.0,Row 1,A,90.0,50.0,10.0,20.0,
K12-C,2005,3.0,0.0,Row 2,A,80.0,60.0,0.0,0.0,
